CustomerKey,CustomerID,CustomerName,Gender,AgeGroup,City,Region,Country,CustomerSegment,LoyaltyTier
4110,C04110,Customer 4110,F,36-50,Delhi,North,India,Corporate,Bronze
4111,C04111,Customer 4111,F,18-25,Delhi,North,India,Consumer,Bronze
4112,C04112,Customer 4112,F,26-35,Hyderabad,Central,India,Consumer,Bronze
4113,C04113,Customer 4113,M,26-35,Delhi,North,India,Consumer,Gold
4114,C04114,Customer 4114,M,26-35,Hyderabad,Central,India,Consumer,Bronze
4115,C04115,Customer 4115,F,18-25,Delhi,North,India,Corporate,Bronze
4116,C04116,Customer 4116,M,26-35,Bengaluru,South,India,Consumer,Gold
4117,C04117,Customer 4117,F,36-50,Kolkata,East,India,Corporate,Silver
4118,C04118,Customer 4118,F,50+,Kolkata,East,India,Corporate,Bronze
4119,C04119,Customer 4119,F,26-35,Hyderabad,Central,India,Consumer,Bronze
4120,C04120,Customer 4120,F,18-25,Delhi,North,India,Corporate,Gold
4121,C04121,Customer 4121,F,50+,Mumbai,West,India,Consumer,Platinum
4122,C04122,Customer 4122,F,18-25,Kolkata,East,India,Consumer,Bronze
4123,C04123,Customer 4123,F,18-25,Mumbai,West,India,Consumer,Silver
4124,C04124,Customer 4124,F,36-50,Kolkata,East,India,Corporate,Bronze
4125,C04125,Customer 4125,F,50+,Hyderabad,Central,India,Consumer,Bronze
4126,C04126,Customer 4126,M,50+,Mumbai,West,India,Corporate,Silver
4127,C04127,Customer 4127,F,26-35,Hyderabad,Central,India,Consumer,Bronze
4128,C04128,Customer 4128,F,36-50,Bengaluru,South,India,Consumer,Silver
4129,C04129,Customer 4129,F,50+,Mumbai,West,India,Corporate,Bronze
4130,C04130,Customer 4130,F,18-25,Delhi,North,India,Consumer,Bronze
4131,C04131,Customer 4131,M,50+,Bengaluru,South,India,Consumer,Bronze
4132,C04132,Customer 4132,F,26-35,Mumbai,West,India,Consumer,Silver
4133,C04133,Customer 4133,M,50+,Bengaluru,South,India,Consumer,Platinum
4134,C04134,Customer 4134,M,26-35,Hyderabad,Central,India,Corporate,Bronze
4135,C04135,Customer 4135,F,36-50,Delhi,North,India,Corporate,Silver
4136,C04136,Customer 4136,M,26-35,Kolkata,East,India,Consumer,Bronze
4137,C04137,Customer 4137,F,26-35,Kolkata,East,India,Corporate,Bronze
4138,C04138,Customer 4138,F,18-25,Hyderabad,Central,India,Consumer,Bronze
4139,C04139,Customer 4139,M,50+,Bengaluru,South,India,Consumer,Bronze
4140,C04140,Customer 4140,M,50+,Bengaluru,South,India,Small Business,Gold
4141,C04141,Customer 4141,F,26-35,Bengaluru,South,India,Corporate,Platinum
4142,C04142,Customer 4142,F,50+,Kolkata,East,India,Consumer,Bronze
4143,C04143,Customer 4143,M,50+,Bengaluru,South,India,Corporate,Gold
4144,C04144,Customer 4144,M,50+,Hyderabad,Central,India,Corporate,Silver
4145,C04145,Customer 4145,F,26-35,Mumbai,West,India,Consumer,Silver
4146,C04146,Customer 4146,M,36-50,Mumbai,West,India,Consumer,Silver
4147,C04147,Customer 4147,M,50+,Hyderabad,Central,India,Consumer,Bronze
4148,C04148,Customer 4148,F,50+,Delhi,North,India,Consumer,Bronze
4149,C04149,Customer 4149,F,26-35,Delhi,North,India,Consumer,Silver
4150,C04150,Customer 4150,F,18-25,Kolkata,East,India,Corporate,Silver
4151,C04151,Customer 4151,F,36-50,Kolkata,East,India,Consumer,Bronze
4152,C04152,Customer 4152,M,26-35,Delhi,North,India,Corporate,Silver
4153,C04153,Customer 4153,M,50+,Bengaluru,South,India,Consumer,Bronze
4154,C04154,Customer 4154,F,26-35,Bengaluru,South,India,Consumer,Silver
4155,C04155,Customer 4155,M,50+,Bengaluru,South,India,Consumer,Silver
4156,C04156,Customer 4156,F,50+,Kolkata,East,India,Consumer,Bronze
4157,C04157,Customer 4157,M,50+,Kolkata,East,India,Consumer,Silver
4158,C04158,Customer 4158,F,18-25,Bengaluru,South,India,Consumer,Gold
4159,C04159,Customer 4159,M,18-25,Kolkata,East,India,Consumer,Gold
4160,C04160,Customer 4160,M,26-35,Kolkata,East,India,Consumer,Gold
4161,C04161,Customer 4161,M,26-35,Bengaluru,South,India,Corporate,Platinum
4162,C04162,Customer 4162,M,18-25,Hyderabad,Central,India,Small Business,Gold
4163,C04163,Customer 4163,F,36-50,Bengaluru,South,India,Consumer,Bronze
4164,C04164,Customer 4164,M,18-25,Kolkata,East,India,Consumer,Gold
4165,C04165,Customer 4165,M,18-25,Delhi,North,India,Consumer,Bronze
4166,C04166,Customer 4166,F,18-25,Delhi,North,India,Small Business,Bronze
4167,C04167,Customer 4167,M,26-35,Bengaluru,South,India,Consumer,Bronze
4168,C04168,Customer 4168,F,50+,Mumbai,West,India,Consumer,Gold
4169,C04169,Customer 4169,M,36-50,Kolkata,East,India,Corporate,Bronze
4170,C04170,Customer 4170,M,26-35,Bengaluru,South,India,Small Business,Bronze
4171,C04171,Customer 4171,F,36-50,Kolkata,East,India,Consumer,Gold
4172,C04172,Customer 4172,F,18-25,Hyderabad,Central,India,Consumer,Bronze
4173,C04173,Customer 4173,M,26-35,Hyderabad,Central,India,Consumer,Bronze
4174,C04174,Customer 4174,M,18-25,Kolkata,East,India,Consumer,Silver
4175,C04175,Customer 4175,M,36-50,Kolkata,East,India,Consumer,Bronze
4176,C04176,Customer 4176,F,18-25,Hyderabad,Central,India,Consumer,Bronze
4177,C04177,Customer 4177,F,50+,Kolkata,East,India,Consumer,Gold
4178,C04178,Customer 4178,M,36-50,Kolkata,East,India,Consumer,Bronze
4179,C04179,Customer 4179,F,36-50,Kolkata,East,India,Consumer,Silver
4180,C04180,Customer 4180,F,36-50,Hyderabad,Central,India,Corporate,Bronze
4181,C04181,Customer 4181,F,50+,Kolkata,East,India,Corporate,Bronze
4182,C04182,Customer 4182,M,18-25,Delhi,North,India,Consumer,Gold
4183,C04183,Customer 4183,M,26-35,Bengaluru,South,India,Consumer,Bronze
4184,C04184,Customer 4184,F,26-35,Mumbai,West,India,Consumer,Bronze
4185,C04185,Customer 4185,M,26-35,Hyderabad,Central,India,Consumer,Bronze
4186,C04186,Customer 4186,M,26-35,Bengaluru,South,India,Consumer,Platinum
4187,C04187,Customer 4187,F,18-25,Bengaluru,South,India,Consumer,Gold
4188,C04188,Customer 4188,F,18-25,Mumbai,West,India,Consumer,Gold
4189,C04189,Customer 4189,F,36-50,Bengaluru,South,India,Consumer,Silver
4190,C04190,Customer 4190,M,50+,Delhi,North,India,Consumer,Gold
4191,C04191,Customer 4191,F,26-35,Hyderabad,Central,India,Consumer,Silver
4192,C04192,Customer 4192,M,26-35,Bengaluru,South,India,Consumer,Bronze
4193,C04193,Customer 4193,F,26-35,Bengaluru,South,India,Consumer,Silver
4194,C04194,Customer 4194,M,18-25,Mumbai,West,India,Consumer,Platinum
4195,C04195,Customer 4195,F,18-25,Mumbai,West,India,Consumer,Silver
4196,C04196,Customer 4196,F,50+,Kolkata,East,India,Consumer,Gold
4197,C04197,Customer 4197,M,18-25,Hyderabad,Central,India,Consumer,Bronze
4198,C04198,Customer 4198,F,26-35,Kolkata,East,India,Consumer,Bronze
4199,C04199,Customer 4199,F,36-50,Hyderabad,Central,India,Consumer,Gold
4200,C04200,Customer 4200,M,36-50,Kolkata,East,India,Consumer,Silver
4201,C04201,Customer 4201,F,18-25,Kolkata,East,India,Consumer,Bronze
4202,C04202,Customer 4202,M,26-35,Kolkata,East,India,Consumer,Bronze
4203,C04203,Customer 4203,M,50+,Kolkata,East,India,Corporate,Bronze
4204,C04204,Customer 4204,M,50+,Mumbai,West,India,Consumer,Bronze
4205,C04205,Customer 4205,M,50+,Bengaluru,South,India,Consumer,Gold
4206,C04206,Customer 4206,M,18-25,Bengaluru,South,India,Consumer,Bronze
4207,C04207,Customer 4207,F,36-50,Hyderabad,Central,India,Corporate,Bronze
4208,C04208,Customer 4208,M,18-25,Bengaluru,South,India,Consumer,Silver
4209,C04209,Customer 4209,F,18-25,Mumbai,West,India,Consumer,Bronze
4210,C04210,Customer 4210,M,18-25,Bengaluru,South,India,Consumer,Silver
4211,C04211,Customer 4211,F,50+,Delhi,North,India,Small Business,Bronze
4212,C04212,Customer 4212,F,50+,Bengaluru,South,India,Consumer,Bronze
4213,C04213,Customer 4213,M,26-35,Mumbai,West,India,Small Business,Silver
4214,C04214,Customer 4214,F,36-50,Bengaluru,South,India,Corporate,Silver
4215,C04215,Customer 4215,M,18-25,Delhi,North,India,Consumer,Silver
4216,C04216,Customer 4216,M,50+,Kolkata,East,India,Consumer,Bronze
4217,C04217,Customer 4217,M,26-35,Hyderabad,Central,India,Corporate,Silver
4218,C04218,Customer 4218,F,36-50,Hyderabad,Central,India,Consumer,Gold
4219,C04219,Customer 4219,M,36-50,Delhi,North,India,Consumer,Silver
4220,C04220,Customer 4220,F,36-50,Mumbai,West,India,Consumer,Silver
4221,C04221,Customer 4221,F,26-35,Hyderabad,Central,India,Corporate,Silver
4222,C04222,Customer 4222,F,50+,Mumbai,West,India,Consumer,Silver
4223,C04223,Customer 4223,F,50+,Delhi,North,India,Consumer,Silver
4224,C04224,Customer 4224,F,36-50,Bengaluru,South,India,Small Business,Gold
4225,C04225,Customer 4225,F,18-25,Mumbai,West,India,Corporate,Bronze
4226,C04226,Customer 4226,M,26-35,Hyderabad,Central,India,Consumer,Bronze
4227,C04227,Customer 4227,M,36-50,Delhi,North,India,Corporate,Silver
4228,C04228,Customer 4228,M,36-50,Kolkata,East,India,Consumer,Silver
4229,C04229,Customer 4229,F,26-35,Bengaluru,South,India,Consumer,Bronze
4230,C04230,Customer 4230,M,26-35,Bengaluru,South,India,Small Business,Bronze
4231,C04231,Customer 4231,M,18-25,Hyderabad,Central,India,Corporate,Silver
4232,C04232,Customer 4232,F,26-35,Kolkata,East,India,Corporate,Bronze
4233,C04233,Customer 4233,F,50+,Bengaluru,South,India,Consumer,Gold
4234,C04234,Customer 4234,M,36-50,Mumbai,West,India,Consumer,Bronze
4235,C04235,Customer 4235,F,18-25,Kolkata,East,India,Consumer,Bronze
4236,C04236,Customer 4236,M,18-25,Delhi,North,India,Consumer,Bronze
4237,C04237,Customer 4237,M,26-35,Bengaluru,South,India,Consumer,Gold
4238,C04238,Customer 4238,M,26-35,Delhi,North,India,Consumer,Bronze
4239,C04239,Customer 4239,F,18-25,Delhi,North,India,Small Business,Bronze
4240,C04240,Customer 4240,M,36-50,Kolkata,East,India,Consumer,Bronze
4241,C04241,Customer 4241,M,50+,Kolkata,East,India,Small Business,Gold
4242,C04242,Customer 4242,F,26-35,Kolkata,East,India,Corporate,Silver
4243,C04243,Customer 4243,M,18-25,Mumbai,West,India,Consumer,Bronze
4244,C04244,Customer 4244,M,36-50,Bengaluru,South,India,Consumer,Bronze
4245,C04245,Customer 4245,M,26-35,Kolkata,East,India,Consumer,Bronze
4246,C04246,Customer 4246,F,18-25,Bengaluru,South,India,Consumer,Gold
4247,C04247,Customer 4247,F,36-50,Hyderabad,Central,India,Corporate,Platinum
4248,C04248,Customer 4248,M,26-35,Mumbai,West,India,Corporate,Bronze
4249,C04249,Customer 4249,F,18-25,Mumbai,West,India,Small Business,Bronze
4250,C04250,Customer 4250,F,50+,Bengaluru,South,India,Consumer,Bronze
4251,C04251,Customer 4251,F,50+,Mumbai,West,India,Corporate,Silver
4252,C04252,Customer 4252,M,36-50,Kolkata,East,India,Consumer,Bronze
4253,C04253,Customer 4253,F,50+,Delhi,North,India,Corporate,Bronze
4254,C04254,Customer 4254,M,50+,Mumbai,West,India,Consumer,Bronze
4255,C04255,Customer 4255,M,26-35,Kolkata,East,India,Consumer,Bronze
4256,C04256,Customer 4256,F,26-35,Bengaluru,South,India,Consumer,Bronze
4257,C04257,Customer 4257,M,50+,Mumbai,West,India,Consumer,Bronze
4258,C04258,Customer 4258,F,26-35,Kolkata,East,India,Consumer,Bronze
4259,C04259,Customer 4259,F,18-25,Mumbai,West,India,Consumer,Gold
4260,C04260,Customer 4260,F,26-35,Hyderabad,Central,India,Consumer,Silver
4261,C04261,Customer 4261,M,36-50,Kolkata,East,India,Consumer,Bronze
4262,C04262,Customer 4262,F,36-50,Hyderabad,Central,India,Consumer,Bronze
4263,C04263,Customer 4263,F,26-35,Delhi,North,India,Consumer,Bronze
4264,C04264,Customer 4264,F,36-50,Mumbai,West,India,Consumer,Bronze
4265,C04265,Customer 4265,M,36-50,Mumbai,West,India,Corporate,Silver
4266,C04266,Customer 4266,M,50+,Delhi,North,India,Consumer,Bronze
4267,C04267,Customer 4267,M,36-50,Kolkata,East,India,Consumer,Silver
4268,C04268,Customer 4268,M,36-50,Kolkata,East,India,Consumer,Silver
4269,C04269,Customer 4269,F,36-50,Hyderabad,Central,India,Consumer,Bronze
4270,C04270,Customer 4270,M,50+,Kolkata,East,India,Corporate,Platinum
4271,C04271,Customer 4271,F,36-50,Mumbai,West,India,Corporate,Gold
4272,C04272,Customer 4272,F,26-35,Bengaluru,South,India,Consumer,Gold
4273,C04273,Customer 4273,F,36-50,Delhi,North,India,Corporate,Bronze
4274,C04274,Customer 4274,M,18-25,Mumbai,West,India,Consumer,Bronze
4275,C04275,Customer 4275,M,18-25,Bengaluru,South,India,Corporate,Bronze
4276,C04276,Customer 4276,F,50+,Delhi,North,India,Consumer,Platinum
4277,C04277,Customer 4277,F,50+,Mumbai,West,India,Consumer,Gold
4278,C04278,Customer 4278,M,50+,Bengaluru,South,India,Consumer,Bronze
4279,C04279,Customer 4279,M,26-35,Hyderabad,Central,India,Consumer,Bronze
4280,C04280,Customer 4280,M,18-25,Kolkata,East,India,Corporate,Bronze
4281,C04281,Customer 4281,M,26-35,Delhi,North,India,Corporate,Bronze
4282,C04282,Customer 4282,F,18-25,Kolkata,East,India,Consumer,Silver
4283,C04283,Customer 4283,F,36-50,Kolkata,East,India,Consumer,Silver
4284,C04284,Customer 4284,M,50+,Hyderabad,Central,India,Consumer,Bronze
4285,C04285,Customer 4285,M,36-50,Kolkata,East,India,Consumer,Bronze
4286,C04286,Customer 4286,F,50+,Hyderabad,Central,India,Consumer,Gold
4287,C04287,Customer 4287,M,36-50,Mumbai,West,India,Consumer,Bronze
4288,C04288,Customer 4288,F,18-25,Delhi,North,India,Consumer,Gold
4289,C04289,Customer 4289,M,50+,Kolkata,East,India,Consumer,Bronze
4290,C04290,Customer 4290,F,26-35,Kolkata,East,India,Consumer,Bronze
4291,C04291,Customer 4291,F,26-35,Delhi,North,India,Consumer,Platinum
4292,C04292,Customer 4292,F,26-35,Delhi,North,India,Small Business,Silver
4293,C04293,Customer 4293,M,26-35,Bengaluru,South,India,Consumer,Silver
4294,C04294,Customer 4294,F,26-35,Kolkata,East,India,Corporate,Bronze
4295,C04295,Customer 4295,F,18-25,Delhi,North,India,Consumer,Gold
4296,C04296,Customer 4296,F,26-35,Mumbai,West,India,Consumer,Bronze
4297,C04297,Customer 4297,M,26-35,Delhi,North,India,Small Business,Bronze
4298,C04298,Customer 4298,F,36-50,Bengaluru,South,India,Consumer,Silver
4299,C04299,Customer 4299,M,36-50,Delhi,North,India,Consumer,Silver
4300,C04300,Customer 4300,F,18-25,Kolkata,East,India,Small Business,Silver
4301,C04301,Customer 4301,F,50+,Delhi,North,India,Consumer,Bronze
4302,C04302,Customer 4302,M,36-50,Hyderabad,Central,India,Consumer,Gold
4303,C04303,Customer 4303,M,18-25,Mumbai,West,India,Consumer,Silver
4304,C04304,Customer 4304,F,18-25,Delhi,North,India,Consumer,Silver
4305,C04305,Customer 4305,F,50+,Delhi,North,India,Small Business,Bronze
4306,C04306,Customer 4306,M,36-50,Bengaluru,South,India,Corporate,Silver
4307,C04307,Customer 4307,M,50+,Delhi,North,India,Consumer,Bronze
4308,C04308,Customer 4308,M,18-25,Hyderabad,Central,India,Consumer,Bronze
4309,C04309,Customer 4309,M,18-25,Kolkata,East,India,Consumer,Gold
4310,C04310,Customer 4310,F,36-50,Bengaluru,South,India,Consumer,Gold
4311,C04311,Customer 4311,M,18-25,Bengaluru,South,India,Consumer,Gold
4312,C04312,Customer 4312,F,26-35,Delhi,North,India,Consumer,Silver
4313,C04313,Customer 4313,F,26-35,Hyderabad,Central,India,Consumer,Silver
4314,C04314,Customer 4314,F,18-25,Mumbai,West,India,Consumer,Bronze
4315,C04315,Customer 4315,F,26-35,Bengaluru,South,India,Consumer,Bronze
4316,C04316,Customer 4316,M,18-25,Mumbai,West,India,Consumer,Bronze
4317,C04317,Customer 4317,M,50+,Hyderabad,Central,India,Corporate,Bronze
4318,C04318,Customer 4318,F,50+,Kolkata,East,India,Consumer,Silver
4319,C04319,Customer 4319,M,18-25,Hyderabad,Central,India,Consumer,Bronze
4320,C04320,Customer 4320,M,50+,Delhi,North,India,Consumer,Gold
4321,C04321,Customer 4321,F,36-50,Mumbai,West,India,Consumer,Gold
4322,C04322,Customer 4322,M,36-50,Kolkata,East,India,Consumer,Silver
4323,C04323,Customer 4323,M,18-25,Kolkata,East,India,Consumer,Silver
4324,C04324,Customer 4324,M,36-50,Mumbai,West,India,Consumer,Gold
4325,C04325,Customer 4325,F,18-25,Bengaluru,South,India,Consumer,Gold
4326,C04326,Customer 4326,M,50+,Bengaluru,South,India,Consumer,Bronze
4327,C04327,Customer 4327,F,50+,Hyderabad,Central,India,Consumer,Gold
4328,C04328,Customer 4328,M,50+,Delhi,North,India,Consumer,Bronze
4329,C04329,Customer 4329,F,26-35,Bengaluru,South,India,Consumer,Bronze
4330,C04330,Customer 4330,M,36-50,Mumbai,West,India,Consumer,Silver
4331,C04331,Customer 4331,F,18-25,Kolkata,East,India,Consumer,Gold
4332,C04332,Customer 4332,F,18-25,Mumbai,West,India,Small Business,Gold
4333,C04333,Customer 4333,M,18-25,Mumbai,West,India,Consumer,Silver
4334,C04334,Customer 4334,F,26-35,Kolkata,East,India,Consumer,Bronze
4335,C04335,Customer 4335,F,26-35,Kolkata,East,India,Small Business,Platinum
4336,C04336,Customer 4336,F,18-25,Bengaluru,South,India,Consumer,Gold
4337,C04337,Customer 4337,F,36-50,Hyderabad,Central,India,Consumer,Bronze
4338,C04338,Customer 4338,F,50+,Hyderabad,Central,India,Small Business,Gold
4339,C04339,Customer 4339,M,18-25,Bengaluru,South,India,Small Business,Bronze
4340,C04340,Customer 4340,F,26-35,Hyderabad,Central,India,Consumer,Bronze
4341,C04341,Customer 4341,M,18-25,Hyderabad,Central,India,Consumer,Bronze
4342,C04342,Customer 4342,F,26-35,Kolkata,East,India,Consumer,Bronze
4343,C04343,Customer 4343,M,26-35,Hyderabad,Central,India,Consumer,Silver
4344,C04344,Customer 4344,F,50+,Kolkata,East,India,Corporate,Bronze
4345,C04345,Customer 4345,F,50+,Bengaluru,South,India,Consumer,Bronze
4346,C04346,Customer 4346,M,18-25,Mumbai,West,India,Consumer,Gold
4347,C04347,Customer 4347,M,18-25,Mumbai,West,India,Consumer,Silver
4348,C04348,Customer 4348,M,26-35,Bengaluru,South,India,Small Business,Bronze
4349,C04349,Customer 4349,M,18-25,Delhi,North,India,Consumer,Bronze
4350,C04350,Customer 4350,F,26-35,Kolkata,East,India,Corporate,Silver
4351,C04351,Customer 4351,F,26-35,Delhi,North,India,Corporate,Gold
4352,C04352,Customer 4352,M,26-35,Hyderabad,Central,India,Consumer,Bronze
4353,C04353,Customer 4353,F,36-50,Hyderabad,Central,India,Consumer,Silver
4354,C04354,Customer 4354,F,26-35,Hyderabad,Central,India,Consumer,Silver
4355,C04355,Customer 4355,F,50+,Kolkata,East,India,Consumer,Silver
4356,C04356,Customer 4356,F,18-25,Bengaluru,South,India,Consumer,Platinum
4357,C04357,Customer 4357,M,26-35,Bengaluru,South,India,Consumer,Gold
4358,C04358,Customer 4358,F,50+,Delhi,North,India,Consumer,Gold
4359,C04359,Customer 4359,F,50+,Delhi,North,India,Consumer,Gold
4360,C04360,Customer 4360,M,36-50,Hyderabad,Central,India,Consumer,Bronze
4361,C04361,Customer 4361,M,50+,Delhi,North,India,Consumer,Bronze
4362,C04362,Customer 4362,F,50+,Delhi,North,India,Consumer,Gold
4363,C04363,Customer 4363,F,50+,Kolkata,East,India,Consumer,Silver
4364,C04364,Customer 4364,M,36-50,Mumbai,West,India,Consumer,Gold
4365,C04365,Customer 4365,F,18-25,Kolkata,East,India,Corporate,Bronze
4366,C04366,Customer 4366,M,50+,Delhi,North,India,Consumer,Bronze
4367,C04367,Customer 4367,M,18-25,Kolkata,East,India,Consumer,Bronze
4368,C04368,Customer 4368,M,18-25,Bengaluru,South,India,Consumer,Platinum
4369,C04369,Customer 4369,M,50+,Delhi,North,India,Consumer,Silver
4370,C04370,Customer 4370,M,26-35,Bengaluru,South,India,Consumer,Gold
4371,C04371,Customer 4371,M,26-35,Hyderabad,Central,India,Consumer,Bronze
4372,C04372,Customer 4372,M,26-35,Kolkata,East,India,Consumer,Bronze
4373,C04373,Customer 4373,F,36-50,Mumbai,West,India,Corporate,Bronze
4374,C04374,Customer 4374,M,36-50,Hyderabad,Central,India,Consumer,Bronze
4375,C04375,Customer 4375,F,26-35,Hyderabad,Central,India,Corporate,Bronze
4376,C04376,Customer 4376,M,50+,Delhi,North,India,Consumer,Bronze
4377,C04377,Customer 4377,M,50+,Hyderabad,Central,India,Consumer,Platinum
4378,C04378,Customer 4378,F,18-25,Hyderabad,Central,India,Consumer,Bronze
4379,C04379,Customer 4379,F,18-25,Bengaluru,South,India,Consumer,Bronze
4380,C04380,Customer 4380,M,18-25,Mumbai,West,India,Consumer,Bronze
4381,C04381,Customer 4381,F,36-50,Delhi,North,India,Consumer,Bronze
4382,C04382,Customer 4382,F,50+,Delhi,North,India,Consumer,Silver
4383,C04383,Customer 4383,F,36-50,Hyderabad,Central,India,Consumer,Silver
4384,C04384,Customer 4384,M,50+,Kolkata,East,India,Corporate,Bronze
4385,C04385,Customer 4385,M,26-35,Mumbai,West,India,Corporate,Gold
4386,C04386,Customer 4386,F,36-50,Mumbai,West,India,Consumer,Bronze
4387,C04387,Customer 4387,M,26-35,Delhi,North,India,Consumer,Gold
4388,C04388,Customer 4388,M,50+,Delhi,North,India,Consumer,Bronze
4389,C04389,Customer 4389,M,36-50,Delhi,North,India,Small Business,Silver
4390,C04390,Customer 4390,F,18-25,Kolkata,East,India,Consumer,Silver
4391,C04391,Customer 4391,M,50+,Delhi,North,India,Consumer,Silver
4392,C04392,Customer 4392,M,50+,Mumbai,West,India,Consumer,Bronze
4393,C04393,Customer 4393,M,26-35,Hyderabad,Central,India,Corporate,Bronze
4394,C04394,Customer 4394,M,26-35,Kolkata,East,India,Consumer,Bronze
4395,C04395,Customer 4395,F,36-50,Kolkata,East,India,Corporate,Silver
4396,C04396,Customer 4396,M,50+,Hyderabad,Central,India,Consumer,Silver
4397,C04397,Customer 4397,F,18-25,Hyderabad,Central,India,Consumer,Bronze
4398,C04398,Customer 4398,M,36-50,Delhi,North,India,Corporate,Bronze
4399,C04399,Customer 4399,M,50+,Bengaluru,South,India,Consumer,Bronze
4400,C04400,Customer 4400,F,36-50,Hyderabad,Central,India,Consumer,Bronze
4401,C04401,Customer 4401,M,26-35,Kolkata,East,India,Consumer,Bronze
4402,C04402,Customer 4402,M,36-50,Kolkata,East,India,Small Business,Silver
4403,C04403,Customer 4403,M,18-25,Bengaluru,South,India,Consumer,Silver
4404,C04404,Customer 4404,M,50+,Kolkata,East,India,Consumer,Bronze
4405,C04405,Customer 4405,F,50+,Mumbai,West,India,Corporate,Platinum
4406,C04406,Customer 4406,M,26-35,Delhi,North,India,Consumer,Silver
4407,C04407,Customer 4407,F,18-25,Mumbai,West,India,Corporate,Silver
4408,C04408,Customer 4408,F,50+,Bengaluru,South,India,Corporate,Bronze
4409,C04409,Customer 4409,F,26-35,Kolkata,East,India,Corporate,Bronze
4410,C04410,Customer 4410,F,18-25,Mumbai,West,India,Consumer,Platinum
4411,C04411,Customer 4411,F,18-25,Bengaluru,South,India,Corporate,Bronze
4412,C04412,Customer 4412,F,50+,Bengaluru,South,India,Corporate,Gold
4413,C04413,Customer 4413,M,50+,Delhi,North,India,Consumer,Bronze
4414,C04414,Customer 4414,F,26-35,Delhi,North,India,Consumer,Bronze
4415,C04415,Customer 4415,M,36-50,Kolkata,East,India,Consumer,Silver
4416,C04416,Customer 4416,F,36-50,Delhi,North,India,Corporate,Silver
4417,C04417,Customer 4417,M,18-25,Hyderabad,Central,India,Corporate,Silver
4418,C04418,Customer 4418,M,26-35,Hyderabad,Central,India,Consumer,Silver
4419,C04419,Customer 4419,M,36-50,Delhi,North,India,Consumer,Silver
4420,C04420,Customer 4420,M,26-35,Mumbai,West,India,Corporate,Bronze
4421,C04421,Customer 4421,F,36-50,Mumbai,West,India,Consumer,Bronze
4422,C04422,Customer 4422,F,18-25,Bengaluru,South,India,Consumer,Silver
4423,C04423,Customer 4423,M,26-35,Kolkata,East,India,Corporate,Bronze
4424,C04424,Customer 4424,F,36-50,Kolkata,East,India,Consumer,Bronze
4425,C04425,Customer 4425,M,18-25,Hyderabad,Central,India,Consumer,Silver
4426,C04426,Customer 4426,F,36-50,Hyderabad,Central,India,Small Business,Bronze
4427,C04427,Customer 4427,M,18-25,Delhi,North,India,Consumer,Bronze
4428,C04428,Customer 4428,F,36-50,Hyderabad,Central,India,Consumer,Silver
4429,C04429,Customer 4429,F,36-50,Mumbai,West,India,Consumer,Bronze
4430,C04430,Customer 4430,F,26-35,Bengaluru,South,India,Consumer,Silver
4431,C04431,Customer 4431,F,50+,Delhi,North,India,Consumer,Bronze
4432,C04432,Customer 4432,M,50+,Kolkata,East,India,Corporate,Bronze
4433,C04433,Customer 4433,M,50+,Kolkata,East,India,Consumer,Bronze
4434,C04434,Customer 4434,F,50+,Bengaluru,South,India,Consumer,Bronze
4435,C04435,Customer 4435,F,36-50,Delhi,North,India,Consumer,Bronze
4436,C04436,Customer 4436,M,18-25,Bengaluru,South,India,Consumer,Silver
4437,C04437,Customer 4437,F,50+,Delhi,North,India,Corporate,Bronze
4438,C04438,Customer 4438,F,50+,Delhi,North,India,Consumer,Bronze
4439,C04439,Customer 4439,F,36-50,Bengaluru,South,India,Consumer,Bronze
4440,C04440,Customer 4440,F,50+,Mumbai,West,India,Consumer,Bronze
4441,C04441,Customer 4441,F,36-50,Kolkata,East,India,Consumer,Silver
4442,C04442,Customer 4442,F,18-25,Mumbai,West,India,Consumer,Bronze
4443,C04443,Customer 4443,M,50+,Hyderabad,Central,India,Consumer,Silver
4444,C04444,Customer 4444,F,26-35,Mumbai,West,India,Consumer,Bronze
4445,C04445,Customer 4445,M,26-35,Delhi,North,India,Corporate,Silver
4446,C04446,Customer 4446,F,50+,Kolkata,East,India,Consumer,Platinum
4447,C04447,Customer 4447,F,18-25,Mumbai,West,India,Corporate,Platinum
4448,C04448,Customer 4448,F,18-25,Kolkata,East,India,Consumer,Bronze
4449,C04449,Customer 4449,M,26-35,Delhi,North,India,Consumer,Silver
4450,C04450,Customer 4450,F,26-35,Kolkata,East,India,Consumer,Gold
4451,C04451,Customer 4451,F,26-35,Bengaluru,South,India,Corporate,Bronze
4452,C04452,Customer 4452,F,36-50,Hyderabad,Central,India,Consumer,Bronze
4453,C04453,Customer 4453,M,36-50,Hyderabad,Central,India,Consumer,Bronze
4454,C04454,Customer 4454,F,50+,Kolkata,East,India,Consumer,Silver
4455,C04455,Customer 4455,F,26-35,Bengaluru,South,India,Consumer,Gold
4456,C04456,Customer 4456,M,26-35,Hyderabad,Central,India,Corporate,Gold
4457,C04457,Customer 4457,M,26-35,Bengaluru,South,India,Consumer,Bronze
4458,C04458,Customer 4458,M,36-50,Hyderabad,Central,India,Consumer,Bronze
4459,C04459,Customer 4459,M,26-35,Kolkata,East,India,Corporate,Bronze
4460,C04460,Customer 4460,F,26-35,Mumbai,West,India,Consumer,Bronze
